datasetId;startTime;endTime;value
247;2025-04-28T00:30:00.000Z;2025-04-28T00:45:00.000Z;0
247;2025-04-28T00:15:00.000Z;2025-04-28T00:30:00.000Z;0
247;2025-04-28T00:00:00.000Z;2025-04-28T00:15:00.000Z;0
247;2025-04-27T23:45:00.000Z;2025-04-28T00:00:00.000Z;0
247;2025-04-27T23:30:00.000Z;2025-04-27T23:45:00.000Z;0
247;2025-04-27T23:15:00.000Z;2025-04-27T23:30:00.000Z;0
247;2025-04-27T23:00:00.000Z;2025-04-27T23:15:00.000Z;0
247;2025-04-27T22:45:00.000Z;2025-04-27T23:00:00.000Z;0
247;2025-04-27T22:30:00.000Z;2025-04-27T22:45:00.000Z;0
247;2025-04-27T22:15:00.000Z;2025-04-27T22:30:00.000Z;0
247;2025-04-27T22:00:00.000Z;2025-04-27T22:15:00.000Z;0
247;2025-04-27T21:45:00.000Z;2025-04-27T22:00:00.000Z;0
247;2025-04-27T21:30:00.000Z;2025-04-27T21:45:00.000Z;0
247;2025-04-27T21:15:00.000Z;2025-04-27T21:30:00.000Z;0
247;2025-04-27T21:00:00.000Z;2025-04-27T21:15:00.000Z;0
247;2025-04-27T20:45:00.000Z;2025-04-27T21:00:00.000Z;0
247;2025-04-27T20:30:00.000Z;2025-04-27T20:45:00.000Z;0
247;2025-04-27T20:15:00.000Z;2025-04-27T20:30:00.000Z;0
247;2025-04-27T20:00:00.000Z;2025-04-27T20:15:00.000Z;0
247;2025-04-27T19:45:00.000Z;2025-04-27T20:00:00.000Z;0
247;2025-04-27T19:30:00.000Z;2025-04-27T19:45:00.000Z;0
247;2025-04-27T19:15:00.000Z;2025-04-27T19:30:00.000Z;0
247;2025-04-27T19:00:00.000Z;2025-04-27T19:15:00.000Z;0
247;2025-04-27T18:45:00.000Z;2025-04-27T19:00:00.000Z;0
247;2025-04-27T18:30:00.000Z;2025-04-27T18:45:00.000Z;0
247;2025-04-27T18:15:00.000Z;2025-04-27T18:30:00.000Z;0
247;2025-04-27T18:00:00.000Z;2025-04-27T18:15:00.000Z;0
247;2025-04-27T17:45:00.000Z;2025-04-27T18:00:00.000Z;9.3
247;2025-04-27T17:30:00.000Z;2025-04-27T17:45:00.000Z;21.7
247;2025-04-27T17:15:00.000Z;2025-04-27T17:30:00.000Z;34.1
247;2025-04-27T17:00:00.000Z;2025-04-27T17:15:00.000Z;46.5
247;2025-04-27T16:45:00.000Z;2025-04-27T17:00:00.000Z;69.5
247;2025-04-27T16:30:00.000Z;2025-04-27T16:45:00.000Z;89.4
247;2025-04-27T16:15:00.000Z;2025-04-27T16:30:00.000Z;109.4
247;2025-04-27T16:00:00.000Z;2025-04-27T16:15:00.000Z;129.3
247;2025-04-27T15:45:00.000Z;2025-04-27T16:00:00.000Z;155.4
247;2025-04-27T15:30:00.000Z;2025-04-27T15:45:00.000Z;176.7
247;2025-04-27T15:15:00.000Z;2025-04-27T15:30:00.000Z;198
247;2025-04-27T15:00:00.000Z;2025-04-27T15:15:00.000Z;219.3
247;2025-04-27T14:45:00.000Z;2025-04-27T15:00:00.000Z;233.4
247;2025-04-27T14:30:00.000Z;2025-04-27T14:45:00.000Z;257.7
247;2025-04-27T14:15:00.000Z;2025-04-27T14:30:00.000Z;281.9
247;2025-04-27T14:00:00.000Z;2025-04-27T14:15:00.000Z;306.2
247;2025-04-27T13:45:00.000Z;2025-04-27T14:00:00.000Z;341.4
247;2025-04-27T13:30:00.000Z;2025-04-27T13:45:00.000Z;368.1
247;2025-04-27T13:15:00.000Z;2025-04-27T13:30:00.000Z;394.9
247;2025-04-27T13:00:00.000Z;2025-04-27T13:15:00.000Z;421.6
247;2025-04-27T12:45:00.000Z;2025-04-27T13:00:00.000Z;445.7
247;2025-04-27T12:30:00.000Z;2025-04-27T12:45:00.000Z;471.1
247;2025-04-27T12:15:00.000Z;2025-04-27T12:30:00.000Z;496.5
247;2025-04-27T12:00:00.000Z;2025-04-27T12:15:00.000Z;521.9
247;2025-04-27T11:45:00.000Z;2025-04-27T12:00:00.000Z;556
247;2025-04-27T11:30:00.000Z;2025-04-27T11:45:00.000Z;575.1
247;2025-04-27T11:15:00.000Z;2025-04-27T11:30:00.000Z;594.3
247;2025-04-27T11:00:00.000Z;2025-04-27T11:15:00.000Z;613.4
247;2025-04-27T10:45:00.000Z;2025-04-27T11:00:00.000Z;636.4
247;2025-04-27T10:30:00.000Z;2025-04-27T10:45:00.000Z;637.6
247;2025-04-27T10:15:00.000Z;2025-04-27T10:30:00.000Z;637.6
247;2025-04-27T10:00:00.000Z;2025-04-27T10:15:00.000Z;636.4
247;2025-04-27T09:45:00.000Z;2025-04-27T10:00:00.000Z;636.4
247;2025-04-27T09:30:00.000Z;2025-04-27T09:45:00.000Z;634.7
247;2025-04-27T09:15:00.000Z;2025-04-27T09:30:00.000Z;633.6
247;2025-04-27T09:00:00.000Z;2025-04-27T09:15:00.000Z;631.9
247;2025-04-27T08:45:00.000Z;2025-04-27T09:00:00.000Z;625.1
247;2025-04-27T08:30:00.000Z;2025-04-27T08:45:00.000Z;610.9
247;2025-04-27T08:15:00.000Z;2025-04-27T08:30:00.000Z;596.7
247;2025-04-27T08:00:00.000Z;2025-04-27T08:15:00.000Z;582.5
247;2025-04-27T07:45:00.000Z;2025-04-27T08:00:00.000Z;552.7
247;2025-04-27T07:30:00.000Z;2025-04-27T07:45:00.000Z;531.2
247;2025-04-27T07:15:00.000Z;2025-04-27T07:30:00.000Z;509.8
247;2025-04-27T07:00:00.000Z;2025-04-27T07:15:00.000Z;488.4
247;2025-04-27T06:45:00.000Z;2025-04-27T07:00:00.000Z;472.2
247;2025-04-27T06:30:00.000Z;2025-04-27T06:45:00.000Z;445.7
247;2025-04-27T06:15:00.000Z;2025-04-27T06:30:00.000Z;419.2
247;2025-04-27T06:00:00.000Z;2025-04-27T06:15:00.000Z;392.7
247;2025-04-27T05:45:00.000Z;2025-04-27T06:00:00.000Z;355.9
247;2025-04-27T05:30:00.000Z;2025-04-27T05:45:00.000Z;324.4
247;2025-04-27T05:15:00.000Z;2025-04-27T05:30:00.000Z;293
247;2025-04-27T05:00:00.000Z;2025-04-27T05:15:00.000Z;261.5
247;2025-04-27T04:45:00.000Z;2025-04-27T05:00:00.000Z;225.2
247;2025-04-27T04:30:00.000Z;2025-04-27T04:45:00.000Z;195.5
247;2025-04-27T04:15:00.000Z;2025-04-27T04:30:00.000Z;165.8
247;2025-04-27T04:00:00.000Z;2025-04-27T04:15:00.000Z;136.1
247;2025-04-27T03:45:00.000Z;2025-04-27T04:00:00.000Z;105.1
247;2025-04-27T03:30:00.000Z;2025-04-27T03:45:00.000Z;82.6
247;2025-04-27T03:15:00.000Z;2025-04-27T03:30:00.000Z;60
247;2025-04-27T03:00:00.000Z;2025-04-27T03:15:00.000Z;37.5
247;2025-04-27T02:45:00.000Z;2025-04-27T03:00:00.000Z;0.8
247;2025-04-27T02:30:00.000Z;2025-04-27T02:45:00.000Z;0.6
247;2025-04-27T02:15:00.000Z;2025-04-27T02:30:00.000Z;0.3
247;2025-04-27T02:00:00.000Z;2025-04-27T02:15:00.000Z;0
247;2025-04-27T01:45:00.000Z;2025-04-27T02:00:00.000Z;0
247;2025-04-27T01:30:00.000Z;2025-04-27T01:45:00.000Z;0
247;2025-04-27T01:15:00.000Z;2025-04-27T01:30:00.000Z;0
247;2025-04-27T01:00:00.000Z;2025-04-27T01:15:00.000Z;0
247;2025-04-27T00:45:00.000Z;2025-04-27T01:00:00.000Z;0
247;2025-04-27T00:30:00.000Z;2025-04-27T00:45:00.000Z;0
247;2025-04-27T00:15:00.000Z;2025-04-27T00:30:00.000Z;0
247;2025-04-27T00:00:00.000Z;2025-04-27T00:15:00.000Z;0
247;2025-04-26T23:45:00.000Z;2025-04-27T00:00:00.000Z;0
247;2025-04-26T23:30:00.000Z;2025-04-26T23:45:00.000Z;0
247;2025-04-26T23:15:00.000Z;2025-04-26T23:30:00.000Z;0
247;2025-04-26T23:00:00.000Z;2025-04-26T23:15:00.000Z;0
247;2025-04-26T22:45:00.000Z;2025-04-26T23:00:00.000Z;0
247;2025-04-26T22:30:00.000Z;2025-04-26T22:45:00.000Z;0
247;2025-04-26T22:15:00.000Z;2025-04-26T22:30:00.000Z;0
247;2025-04-26T22:00:00.000Z;2025-04-26T22:15:00.000Z;0
247;2025-04-26T21:45:00.000Z;2025-04-26T22:00:00.000Z;0
247;2025-04-26T21:30:00.000Z;2025-04-26T21:45:00.000Z;0
247;2025-04-26T21:15:00.000Z;2025-04-26T21:30:00.000Z;0
247;2025-04-26T21:00:00.000Z;2025-04-26T21:15:00.000Z;0
247;2025-04-26T20:45:00.000Z;2025-04-26T21:00:00.000Z;0
247;2025-04-26T20:30:00.000Z;2025-04-26T20:45:00.000Z;0
247;2025-04-26T20:15:00.000Z;2025-04-26T20:30:00.000Z;0
247;2025-04-26T20:00:00.000Z;2025-04-26T20:15:00.000Z;0
247;2025-04-26T19:45:00.000Z;2025-04-26T20:00:00.000Z;0
247;2025-04-26T19:30:00.000Z;2025-04-26T19:45:00.000Z;0
247;2025-04-26T19:15:00.000Z;2025-04-26T19:30:00.000Z;0
247;2025-04-26T19:00:00.000Z;2025-04-26T19:15:00.000Z;0
247;2025-04-26T18:45:00.000Z;2025-04-26T19:00:00.000Z;0
247;2025-04-26T18:30:00.000Z;2025-04-26T18:45:00.000Z;0
247;2025-04-26T18:15:00.000Z;2025-04-26T18:30:00.000Z;0
247;2025-04-26T18:00:00.000Z;2025-04-26T18:15:00.000Z;0
247;2025-04-26T17:45:00.000Z;2025-04-26T18:00:00.000Z;12.1
247;2025-04-26T17:30:00.000Z;2025-04-26T17:45:00.000Z;33.8
247;2025-04-26T17:15:00.000Z;2025-04-26T17:30:00.000Z;55.5
247;2025-04-26T17:00:00.000Z;2025-04-26T17:15:00.000Z;77.2
247;2025-04-26T16:45:00.000Z;2025-04-26T17:00:00.000Z;121.2
247;2025-04-26T16:30:00.000Z;2025-04-26T16:45:00.000Z;156.2
247;2025-04-26T16:15:00.000Z;2025-04-26T16:30:00.000Z;191.1
247;2025-04-26T16:00:00.000Z;2025-04-26T16:15:00.000Z;226.1
247;2025-04-26T15:45:00.000Z;2025-04-26T16:00:00.000Z;267.4
247;2025-04-26T15:30:00.000Z;2025-04-26T15:45:00.000Z;305.3
247;2025-04-26T15:15:00.000Z;2025-04-26T15:30:00.000Z;343.2
247;2025-04-26T15:00:00.000Z;2025-04-26T15:15:00.000Z;381
247;2025-04-26T14:45:00.000Z;2025-04-26T15:00:00.000Z;422.5
247;2025-04-26T14:30:00.000Z;2025-04-26T14:45:00.000Z;458.6
247;2025-04-26T14:15:00.000Z;2025-04-26T14:30:00.000Z;494.7
247;2025-04-26T14:00:00.000Z;2025-04-26T14:15:00.000Z;530.8
247;2025-04-26T13:45:00.000Z;2025-04-26T14:00:00.000Z;568.7
247;2025-04-26T13:30:00.000Z;2025-04-26T13:45:00.000Z;598.2
247;2025-04-26T13:15:00.000Z;2025-04-26T13:30:00.000Z;627.8
247;2025-04-26T13:00:00.000Z;2025-04-26T13:15:00.000Z;657.4
247;2025-04-26T12:45:00.000Z;2025-04-26T13:00:00.000Z;679.6
247;2025-04-26T12:30:00.000Z;2025-04-26T12:45:00.000Z;702
247;2025-04-26T12:15:00.000Z;2025-04-26T12:30:00.000Z;724.4
247;2025-04-26T12:00:00.000Z;2025-04-26T12:15:00.000Z;746.8
247;2025-04-26T11:45:00.000Z;2025-04-26T12:00:00.000Z;781.6
247;2025-04-26T11:30:00.000Z;2025-04-26T11:45:00.000Z;789.5
247;2025-04-26T11:15:00.000Z;2025-04-26T11:30:00.000Z;794.8
247;2025-04-26T11:00:00.000Z;2025-04-26T11:15:00.000Z;802.8
247;2025-04-26T10:45:00.000Z;2025-04-26T11:00:00.000Z;802.8
247;2025-04-26T10:30:00.000Z;2025-04-26T10:45:00.000Z;808.1
247;2025-04-26T10:15:00.000Z;2025-04-26T10:30:00.000Z;808.1
247;2025-04-26T10:00:00.000Z;2025-04-26T10:15:00.000Z;802.8
247;2025-04-26T09:45:00.000Z;2025-04-26T10:00:00.000Z;783.6
247;2025-04-26T09:30:00.000Z;2025-04-26T09:45:00.000Z;775.5
247;2025-04-26T09:15:00.000Z;2025-04-26T09:30:00.000Z;767.5
247;2025-04-26T09:00:00.000Z;2025-04-26T09:15:00.000Z;759.4
247;2025-04-26T08:45:00.000Z;2025-04-26T09:00:00.000Z;759.4
247;2025-04-26T08:30:00.000Z;2025-04-26T08:45:00.000Z;745.6
247;2025-04-26T08:15:00.000Z;2025-04-26T08:30:00.000Z;736.3
247;2025-04-26T08:00:00.000Z;2025-04-26T08:15:00.000Z;722.5
247;2025-04-26T07:45:00.000Z;2025-04-26T08:00:00.000Z;690.7
247;2025-04-26T07:30:00.000Z;2025-04-26T07:45:00.000Z;663.4
247;2025-04-26T07:15:00.000Z;2025-04-26T07:30:00.000Z;636.1
247;2025-04-26T07:00:00.000Z;2025-04-26T07:15:00.000Z;608.8
247;2025-04-26T06:45:00.000Z;2025-04-26T07:00:00.000Z;578.5
247;2025-04-26T06:30:00.000Z;2025-04-26T06:45:00.000Z;541.1
247;2025-04-26T06:15:00.000Z;2025-04-26T06:30:00.000Z;503.7
247;2025-04-26T06:00:00.000Z;2025-04-26T06:15:00.000Z;466.3
247;2025-04-26T05:45:00.000Z;2025-04-26T06:00:00.000Z;412.5
247;2025-04-26T05:30:00.000Z;2025-04-26T05:45:00.000Z;371.3
247;2025-04-26T05:15:00.000Z;2025-04-26T05:30:00.000Z;330
247;2025-04-26T05:00:00.000Z;2025-04-26T05:15:00.000Z;288.8
247;2025-04-26T04:45:00.000Z;2025-04-26T05:00:00.000Z;244.5
247;2025-04-26T04:30:00.000Z;2025-04-26T04:45:00.000Z;209.8
247;2025-04-26T04:15:00.000Z;2025-04-26T04:30:00.000Z;175.1
247;2025-04-26T04:00:00.000Z;2025-04-26T04:15:00.000Z;140.4
247;2025-04-26T03:45:00.000Z;2025-04-26T04:00:00.000Z;109
247;2025-04-26T03:30:00.000Z;2025-04-26T03:45:00.000Z;85
247;2025-04-26T03:15:00.000Z;2025-04-26T03:30:00.000Z;61
247;2025-04-26T03:00:00.000Z;2025-04-26T03:15:00.000Z;37
247;2025-04-26T02:45:00.000Z;2025-04-26T03:00:00.000Z;0.8
247;2025-04-26T02:30:00.000Z;2025-04-26T02:45:00.000Z;0.5
247;2025-04-26T02:15:00.000Z;2025-04-26T02:30:00.000Z;0.3
247;2025-04-26T02:00:00.000Z;2025-04-26T02:15:00.000Z;0
247;2025-04-26T01:45:00.000Z;2025-04-26T02:00:00.000Z;0
247;2025-04-26T01:30:00.000Z;2025-04-26T01:45:00.000Z;0
247;2025-04-26T01:15:00.000Z;2025-04-26T01:30:00.000Z;0
247;2025-04-26T01:00:00.000Z;2025-04-26T01:15:00.000Z;0
247;2025-04-26T00:45:00.000Z;2025-04-26T01:00:00.000Z;0
247;2025-04-26T00:30:00.000Z;2025-04-26T00:45:00.000Z;0
247;2025-04-26T00:15:00.000Z;2025-04-26T00:30:00.000Z;0
247;2025-04-26T00:00:00.000Z;2025-04-26T00:15:00.000Z;0
247;2025-04-25T23:45:00.000Z;2025-04-26T00:00:00.000Z;0
247;2025-04-25T23:30:00.000Z;2025-04-25T23:45:00.000Z;0
247;2025-04-25T23:15:00.000Z;2025-04-25T23:30:00.000Z;0
247;2025-04-25T23:00:00.000Z;2025-04-25T23:15:00.000Z;0
247;2025-04-25T22:45:00.000Z;2025-04-25T23:00:00.000Z;0
247;2025-04-25T22:30:00.000Z;2025-04-25T22:45:00.000Z;0
247;2025-04-25T22:15:00.000Z;2025-04-25T22:30:00.000Z;0
247;2025-04-25T22:00:00.000Z;2025-04-25T22:15:00.000Z;0
247;2025-04-25T21:45:00.000Z;2025-04-25T22:00:00.000Z;0
247;2025-04-25T21:30:00.000Z;2025-04-25T21:45:00.000Z;0
247;2025-04-25T21:15:00.000Z;2025-04-25T21:30:00.000Z;0
247;2025-04-25T21:00:00.000Z;2025-04-25T21:15:00.000Z;0
247;2025-04-25T20:45:00.000Z;2025-04-25T21:00:00.000Z;0
247;2025-04-25T20:30:00.000Z;2025-04-25T20:45:00.000Z;0
247;2025-04-25T20:15:00.000Z;2025-04-25T20:30:00.000Z;0
247;2025-04-25T20:00:00.000Z;2025-04-25T20:15:00.000Z;0
247;2025-04-25T19:45:00.000Z;2025-04-25T20:00:00.000Z;0
247;2025-04-25T19:30:00.000Z;2025-04-25T19:45:00.000Z;0
247;2025-04-25T19:15:00.000Z;2025-04-25T19:30:00.000Z;0
247;2025-04-25T19:00:00.000Z;2025-04-25T19:15:00.000Z;0
247;2025-04-25T18:45:00.000Z;2025-04-25T19:00:00.000Z;0
247;2025-04-25T18:30:00.000Z;2025-04-25T18:45:00.000Z;0
247;2025-04-25T18:15:00.000Z;2025-04-25T18:30:00.000Z;0
247;2025-04-25T18:00:00.000Z;2025-04-25T18:15:00.000Z;0
247;2025-04-25T17:45:00.000Z;2025-04-25T18:00:00.000Z;8.6
247;2025-04-25T17:30:00.000Z;2025-04-25T17:45:00.000Z;27.2
247;2025-04-25T17:15:00.000Z;2025-04-25T17:30:00.000Z;45.9
247;2025-04-25T17:00:00.000Z;2025-04-25T17:15:00.000Z;64.6
247;2025-04-25T16:45:00.000Z;2025-04-25T17:00:00.000Z;102.1
247;2025-04-25T16:30:00.000Z;2025-04-25T16:45:00.000Z;133.6
247;2025-04-25T16:15:00.000Z;2025-04-25T16:30:00.000Z;165.1
247;2025-04-25T16:00:00.000Z;2025-04-25T16:15:00.000Z;196.6
247;2025-04-25T15:45:00.000Z;2025-04-25T16:00:00.000Z;237.5
247;2025-04-25T15:30:00.000Z;2025-04-25T15:45:00.000Z;271.6
247;2025-04-25T15:15:00.000Z;2025-04-25T15:30:00.000Z;305.7
247;2025-04-25T15:00:00.000Z;2025-04-25T15:15:00.000Z;339.8
247;2025-04-25T14:45:00.000Z;2025-04-25T15:00:00.000Z;373.2
247;2025-04-25T14:30:00.000Z;2025-04-25T14:45:00.000Z;405.7
247;2025-04-25T14:15:00.000Z;2025-04-25T14:30:00.000Z;438.3
247;2025-04-25T14:00:00.000Z;2025-04-25T14:15:00.000Z;470.9
247;2025-04-25T13:45:00.000Z;2025-04-25T14:00:00.000Z;513.4
247;2025-04-25T13:30:00.000Z;2025-04-25T13:45:00.000Z;537.2
247;2025-04-25T13:15:00.000Z;2025-04-25T13:30:00.000Z;561.1
247;2025-04-25T13:00:00.000Z;2025-04-25T13:15:00.000Z;584.9
247;2025-04-25T12:45:00.000Z;2025-04-25T13:00:00.000Z;587.4
247;2025-04-25T12:30:00.000Z;2025-04-25T12:45:00.000Z;604.2
247;2025-04-25T12:15:00.000Z;2025-04-25T12:30:00.000Z;621
247;2025-04-25T12:00:00.000Z;2025-04-25T12:15:00.000Z;637.8
247;2025-04-25T11:45:00.000Z;2025-04-25T12:00:00.000Z;655.9
247;2025-04-25T11:30:00.000Z;2025-04-25T11:45:00.000Z;674.4
247;2025-04-25T11:15:00.000Z;2025-04-25T11:30:00.000Z;693
247;2025-04-25T11:00:00.000Z;2025-04-25T11:15:00.000Z;711.5
247;2025-04-25T10:45:00.000Z;2025-04-25T11:00:00.000Z;755.7
247;2025-04-25T10:30:00.000Z;2025-04-25T10:45:00.000Z;766
247;2025-04-25T10:15:00.000Z;2025-04-25T10:30:00.000Z;766
247;2025-04-25T10:00:00.000Z;2025-04-25T10:15:00.000Z;755.7
247;2025-04-25T09:45:00.000Z;2025-04-25T10:00:00.000Z;749.7
247;2025-04-25T09:30:00.000Z;2025-04-25T09:45:00.000Z;740
247;2025-04-25T09:15:00.000Z;2025-04-25T09:30:00.000Z;730.3
247;2025-04-25T09:00:00.000Z;2025-04-25T09:15:00.000Z;720.6
247;2025-04-25T08:45:00.000Z;2025-04-25T09:00:00.000Z;711.2
247;2025-04-25T08:30:00.000Z;2025-04-25T08:45:00.000Z;692.7
247;2025-04-25T08:15:00.000Z;2025-04-25T08:30:00.000Z;674.2
247;2025-04-25T08:00:00.000Z;2025-04-25T08:15:00.000Z;655.6
247;2025-04-25T07:45:00.000Z;2025-04-25T08:00:00.000Z;629.3
247;2025-04-25T07:30:00.000Z;2025-04-25T07:45:00.000Z;601
247;2025-04-25T07:15:00.000Z;2025-04-25T07:30:00.000Z;572.7
247;2025-04-25T07:00:00.000Z;2025-04-25T07:15:00.000Z;544.3
247;2025-04-25T06:45:00.000Z;2025-04-25T07:00:00.000Z;507.2
247;2025-04-25T06:30:00.000Z;2025-04-25T06:45:00.000Z;473.6
247;2025-04-25T06:15:00.000Z;2025-04-25T06:30:00.000Z;440.1
247;2025-04-25T06:00:00.000Z;2025-04-25T06:15:00.000Z;406.5
247;2025-04-25T05:45:00.000Z;2025-04-25T06:00:00.000Z;369.8
247;2025-04-25T05:30:00.000Z;2025-04-25T05:45:00.000Z;335.6
247;2025-04-25T05:15:00.000Z;2025-04-25T05:30:00.000Z;301.4
247;2025-04-25T05:00:00.000Z;2025-04-25T05:15:00.000Z;267.2
247;2025-04-25T04:45:00.000Z;2025-04-25T05:00:00.000Z;230.7
247;2025-04-25T04:30:00.000Z;2025-04-25T04:45:00.000Z;199
247;2025-04-25T04:15:00.000Z;2025-04-25T04:30:00.000Z;167.3
247;2025-04-25T04:00:00.000Z;2025-04-25T04:15:00.000Z;135.6
247;2025-04-25T03:45:00.000Z;2025-04-25T04:00:00.000Z;99.3
247;2025-04-25T03:30:00.000Z;2025-04-25T03:45:00.000Z;76.4
247;2025-04-25T03:15:00.000Z;2025-04-25T03:30:00.000Z;53.6
247;2025-04-25T03:00:00.000Z;2025-04-25T03:15:00.000Z;30.7
247;2025-04-25T02:45:00.000Z;2025-04-25T03:00:00.000Z;0.4
247;2025-04-25T02:30:00.000Z;2025-04-25T02:45:00.000Z;0.2
247;2025-04-25T02:15:00.000Z;2025-04-25T02:30:00.000Z;0.1
247;2025-04-25T02:00:00.000Z;2025-04-25T02:15:00.000Z;0
247;2025-04-25T01:45:00.000Z;2025-04-25T02:00:00.000Z;0
247;2025-04-25T01:30:00.000Z;2025-04-25T01:45:00.000Z;0
247;2025-04-25T01:15:00.000Z;2025-04-25T01:30:00.000Z;0
247;2025-04-25T01:00:00.000Z;2025-04-25T01:15:00.000Z;0
247;2025-04-25T00:45:00.000Z;2025-04-25T01:00:00.000Z;0
247;2025-04-25T00:30:00.000Z;2025-04-25T00:45:00.000Z;0
247;2025-04-25T00:15:00.000Z;2025-04-25T00:30:00.000Z;0
247;2025-04-25T00:00:00.000Z;2025-04-25T00:15:00.000Z;0
247;2025-04-24T23:45:00.000Z;2025-04-25T00:00:00.000Z;0
247;2025-04-24T23:30:00.000Z;2025-04-24T23:45:00.000Z;0
247;2025-04-24T23:15:00.000Z;2025-04-24T23:30:00.000Z;0
247;2025-04-24T23:00:00.000Z;2025-04-24T23:15:00.000Z;0
247;2025-04-24T22:45:00.000Z;2025-04-24T23:00:00.000Z;0
247;2025-04-24T22:30:00.000Z;2025-04-24T22:45:00.000Z;0
247;2025-04-24T22:15:00.000Z;2025-04-24T22:30:00.000Z;0
247;2025-04-24T22:00:00.000Z;2025-04-24T22:15:00.000Z;0
247;2025-04-24T21:45:00.000Z;2025-04-24T22:00:00.000Z;0
247;2025-04-24T21:30:00.000Z;2025-04-24T21:45:00.000Z;0
247;2025-04-24T21:15:00.000Z;2025-04-24T21:30:00.000Z;0
247;2025-04-24T21:00:00.000Z;2025-04-24T21:15:00.000Z;0
247;2025-04-24T20:45:00.000Z;2025-04-24T21:00:00.000Z;0
247;2025-04-24T20:30:00.000Z;2025-04-24T20:45:00.000Z;0
247;2025-04-24T20:15:00.000Z;2025-04-24T20:30:00.000Z;0
247;2025-04-24T20:00:00.000Z;2025-04-24T20:15:00.000Z;0
247;2025-04-24T19:45:00.000Z;2025-04-24T20:00:00.000Z;0
247;2025-04-24T19:30:00.000Z;2025-04-24T19:45:00.000Z;0
247;2025-04-24T19:15:00.000Z;2025-04-24T19:30:00.000Z;0
247;2025-04-24T19:00:00.000Z;2025-04-24T19:15:00.000Z;0
247;2025-04-24T18:45:00.000Z;2025-04-24T19:00:00.000Z;0
247;2025-04-24T18:30:00.000Z;2025-04-24T18:45:00.000Z;0
247;2025-04-24T18:15:00.000Z;2025-04-24T18:30:00.000Z;0
247;2025-04-24T18:00:00.000Z;2025-04-24T18:15:00.000Z;0
247;2025-04-24T17:45:00.000Z;2025-04-24T18:00:00.000Z;3.8
247;2025-04-24T17:30:00.000Z;2025-04-24T17:45:00.000Z;20.4
247;2025-04-24T17:15:00.000Z;2025-04-24T17:30:00.000Z;37
247;2025-04-24T17:00:00.000Z;2025-04-24T17:15:00.000Z;53.6
247;2025-04-24T16:45:00.000Z;2025-04-24T17:00:00.000Z;88.4
247;2025-04-24T16:30:00.000Z;2025-04-24T16:45:00.000Z;118
247;2025-04-24T16:15:00.000Z;2025-04-24T16:30:00.000Z;147.7
247;2025-04-24T16:00:00.000Z;2025-04-24T16:15:00.000Z;177.3
247;2025-04-24T15:45:00.000Z;2025-04-24T16:00:00.000Z;212.6
247;2025-04-24T15:30:00.000Z;2025-04-24T15:45:00.000Z;248.1
247;2025-04-24T15:15:00.000Z;2025-04-24T15:30:00.000Z;283.5
247;2025-04-24T15:00:00.000Z;2025-04-24T15:15:00.000Z;319
247;2025-04-24T14:45:00.000Z;2025-04-24T15:00:00.000Z;361.6
247;2025-04-24T14:30:00.000Z;2025-04-24T14:45:00.000Z;398.1
247;2025-04-24T14:15:00.000Z;2025-04-24T14:30:00.000Z;434.7
247;2025-04-24T14:00:00.000Z;2025-04-24T14:15:00.000Z;471.2
247;2025-04-24T13:45:00.000Z;2025-04-24T14:00:00.000Z;508.8
247;2025-04-24T13:30:00.000Z;2025-04-24T13:45:00.000Z;541.7
247;2025-04-24T13:15:00.000Z;2025-04-24T13:30:00.000Z;574.6
247;2025-04-24T13:00:00.000Z;2025-04-24T13:15:00.000Z;607.4
247;2025-04-24T12:45:00.000Z;2025-04-24T13:00:00.000Z;640.1
247;2025-04-24T12:30:00.000Z;2025-04-24T12:45:00.000Z;666.2
247;2025-04-24T12:15:00.000Z;2025-04-24T12:30:00.000Z;692.3
247;2025-04-24T12:00:00.000Z;2025-04-24T12:15:00.000Z;718.4
247;2025-04-24T11:45:00.000Z;2025-04-24T12:00:00.000Z;743.5
247;2025-04-24T11:30:00.000Z;2025-04-24T11:45:00.000Z;759.1
247;2025-04-24T11:15:00.000Z;2025-04-24T11:30:00.000Z;774.8
247;2025-04-24T11:00:00.000Z;2025-04-24T11:15:00.000Z;790.4
247;2025-04-24T10:45:00.000Z;2025-04-24T11:00:00.000Z;801.7
247;2025-04-24T10:30:00.000Z;2025-04-24T10:45:00.000Z;807.1
247;2025-04-24T10:15:00.000Z;2025-04-24T10:30:00.000Z;807.1
247;2025-04-24T10:00:00.000Z;2025-04-24T10:15:00.000Z;801.7
247;2025-04-24T09:45:00.000Z;2025-04-24T10:00:00.000Z;801.7
247;2025-04-24T09:30:00.000Z;2025-04-24T09:45:00.000Z;793.5
247;2025-04-24T09:15:00.000Z;2025-04-24T09:30:00.000Z;788
247;2025-04-24T09:00:00.000Z;2025-04-24T09:15:00.000Z;779.8
247;2025-04-24T08:45:00.000Z;2025-04-24T09:00:00.000Z;765.4
247;2025-04-24T08:30:00.000Z;2025-04-24T08:45:00.000Z;747.2
247;2025-04-24T08:15:00.000Z;2025-04-24T08:30:00.000Z;729
247;2025-04-24T08:00:00.000Z;2025-04-24T08:15:00.000Z;710.7
247;2025-04-24T07:45:00.000Z;2025-04-24T08:00:00.000Z;687.1
247;2025-04-24T07:30:00.000Z;2025-04-24T07:45:00.000Z;658.9
